ID,text,created_at,retweets (rt),favorites (fav),sum (rt+fav),norm rt,norm fav,score (norm sum),media,mention,hashtag,length,class4 (split 4),class2 (split 2),pred score,pred norm rt,pred norm fav,,pred sum1 (denormalised pred score),pred class4,correct class?,,,pred class2,correct class?,,pred rt,pred fav,pred sum2 (pred rt + pred fav),pred class4,correct class?,,pred class2,correct class?,,sum err sq,rt err sq,fav err sq,,,mse sum,mse rt,mse fav,,,
5874,i will be the featured guest on the season opener of @60minutes this sunday. there certainly is plenty to talk about!,23/09/2015 02:31,1719,3385,5104,0.010185761,0.007658203,0.008981196,0,1,0,117,U,U,5.85E-02,3.60E-02,5.84E-02,,29471.41643,LP,0,,,U,1,,6327.144,23196.1704,29523.3144,LP,0,,U,1,,2.45E-03,6.66E-04,2.57E-03,,,,,,,,
5875,to all my fans sorry i couldn?t do the apprentice any longer?but equal time (presidential run) prohibits me from doing so. love!,14/09/2015 16:39,1183,3918,5101,0.007009747,0.009023361,0.008975099,0,0,0,128,U,U,2.25E-01,1.53E-01,2.22E-01,,111636.868,VP,0,,,P,0,,26042.112,87070.682,113112.794,VP,0,,P,0,,4.67E-02,2.13E-02,4.54E-02,,,,,,,,
5876,great kevin mccarthy drops out of speaker race. we need a really smart and really tough person to take over this very important job!,08/10/2015 16:31,1807,3292,5099,0.010707196,0.007420005,0.008971034,0,0,0,132,U,U,5.37E-02,2.57E-02,4.15E-02,,27122.01444,LP,0,,,U,1,,4591.5528,16597.8865,21189.4393,U,1,,U,1,,2.00E-03,2.25E-04,1.16E-03,,,,,,,,
5877,the failing @nytimes should be focused on good reporting and the papers financial survival and not with constant hits on donald trump!,26/11/2015 01:21,1495,3600,5095,0.008858472,0.008208877,0.008962905,0,1,0,134,U,U,5.50E-02,2.77E-02,5.02E-02,,27753.59303,LP,0,,,U,1,,4928.5608,19994.6362,24923.197,LP,0,,U,1,,2.12E-03,3.55E-04,1.76E-03,,,,,,,,
5878,thank you new hampshire! together we will make america great again! http://t.co/ovxqmw4kob,20/08/2015 02:34,1405,3689,5094,0.008325186,0.00843683,0.008960872,0,0,0,90,U,U,1.83E-01,1.17E-01,1.80E-01,,90586.29131,P,0,,,P,0,,19975.968,70672.58,90648.548,P,0,,P,0,,3.03E-02,1.18E-02,2.94E-02,,,,,,,,
5879,why is @randpaul allowed to take advantage of the people of kentucky by running for senator and pres. why should kentucky be back up plan?,11/08/2015 01:03,1485,3603,5088,0.008799218,0.008216561,0.008948678,0,1,0,138,U,U,6.15E-02,3.13E-02,5.95E-02,,30962.53725,LP,0,,,U,1,,5535.1752,23625.6445,29160.8197,LP,0,,U,1,,2.76E-03,5.06E-04,2.63E-03,,,,,,,,
5880,the carson story is either a total fabrication or if true even worse-trying to hit mother over the head with a hammer or stabbing friend!,06/11/2015 02:32,1911,3177,5088,0.011323438,0.007125459,0.008948678,0,0,0,137,U,U,2.01E-01,1.27E-01,2.03E-01,,99433.97845,VP,0,,,P,0,,21661.008,79652.493,101313.501,VP,0,,P,0,,3.69E-02,1.34E-02,3.84E-02,,,,,,,,
5881,.@ringlingbros is retiring their elephants-- the circus will never be the same.,11/01/2016 19:10,1347,3736,5083,0.007981513,0.00855721,0.008938516,0,1,0,79,U,U,1.18E-02,7.65E-03,1.13E-02,,6497.235498,U,1,,,U,1,,1550.0556,4806.8703,6356.9259,U,1,,U,1,,8.19E-06,1.10E-07,7.52E-06,,,,,,,,
5882,2016 gop nomination polls have me as #1 as seen on @specialreport with @bretbaier. http://t.co/izzg1n8mwu,02/09/2015 20:54,2044,3035,5079,0.012111516,0.006761758,0.008930386,0,1,1,105,U,U,3.27E-02,1.60E-02,3.07E-02,,16759.24619,U,1,,,U,1,,2957.064,12381.2317,15338.2957,U,1,,U,1,,5.65E-04,1.51E-05,5.73E-04,,,,,,,,
5883,".@thebrodyfile: ""trump's appeal to evangelicals is real"" #trump2016",14/01/2016 18:42,1363,3708,5071,0.008076319,0.008485494,0.008914127,1,1,1,67,U,U,4.46E-02,7.97E-03,5.62E-02,,22636.31623,U,1,,,U,1,,1603.97688,22337.2222,23941.19908,U,1,,U,1,,1.27E-03,1.13E-08,2.28E-03,,,,,,,,
5884,i will be on @meetthepress at 10:30. @nbc will be releasing their new poll numbers. based on the debate results i should do well-who knows?,20/09/2015 13:17,1781,3284,5065,0.010553136,0.007399515,0.008901932,0,1,0,139,U,U,4.16E-02,2.87E-02,3.87E-02,,21150.07288,U,1,,,U,1,,5097.0648,15504.6797,20601.7445,U,1,,U,1,,1.07E-03,3.29E-04,9.80E-04,,,,,,,,
5885,i did interview with chris wallace of @foxnews in order to be fair. he then puts on rove lane and will three trump bashers to discuss.,13/12/2015 22:23,1550,3514,5064,0.009184369,0.007988607,0.0088999,0,1,0,134,U,U,3.51E-02,2.08E-02,3.04E-02,,17975.52209,U,1,,,U,1,,3765.8832,12264.1024,16029.9856,U,1,,U,1,,6.86E-04,1.35E-04,5.02E-04,,,,,,,,
5886,a very big poll is coming out at 6 pm in new hampshire. will be very interested in the results.,08/12/2015 20:50,1142,3922,5064,0.006766806,0.009033606,0.0088999,0,0,0,95,U,U,7.86E-02,4.65E-02,1.05E-01,,39343.11981,LP,0,,,U,1,,8096.436,41390.255,49486.691,P,0,,P,0,,4.86E-03,1.58E-03,9.21E-03,,,,,,,,
5887,lightweight senator marco rubio is very weak on immigration knows nothing about finance and would be incapable of making great trade deals!,26/09/2015 13:03,1749,3311,5060,0.010363523,0.007468669,0.00889177,0,0,0,139,U,U,1.63E-01,1.13E-01,1.76E-01,,80762.66979,P,0,,,P,0,,19301.952,69110.856,88412.808,P,0,,P,0,,2.37E-02,1.05E-02,2.84E-02,,,,,,,,
5888,#makeamericagreatagain #trump2016,04/12/2015 21:43,1558,3495,5053,0.009231772,0.007939943,0.008877544,1,0,1,33,U,U,4.37E-02,2.81E-02,4.11E-02,,22170.39757,U,1,,,U,1,,4995.9624,16441.7141,21437.6765,U,1,,U,1,,1.21E-03,3.56E-04,1.10E-03,,,,,,,,
5889,.@jebbush is slashing campaign salaries people making millions. if he can't manage his campaign how can he manage our countries finances?,24/10/2015 20:44,1748,3302,5050,0.010357598,0.007445618,0.008871446,0,1,0,137,U,U,4.30E-02,1.89E-02,3.94E-02,,21848.01333,U,1,,,U,1,,3445.7256,15777.9814,19223.707,U,1,,U,1,,1.16E-03,7.30E-05,1.02E-03,,,,,,,,
5890,"i spoke with other candidates to a jewish group many friends in d.c. i said ""i'm a negotiator like you"" got standing o-rated best of day!",07/12/2015 13:44,1247,3796,5043,0.007388973,0.008710886,0.00885722,0,0,0,137,U,U,1.20E-02,5.99E-03,1.19E-02,,6574.561123,U,1,,,U,1,,1270.33896,5041.1289,6311.46786,U,1,,U,1,,9.88E-06,1.96E-06,1.02E-05,,,,,,,,
5891,loved doing the debate last night on @cnbc. check out all of the polls! everyone agrees that harwood bombed!,30/10/2015 02:26,1393,3648,5041,0.008254081,0.008331818,0.008853155,0,1,0,108,U,U,7.28E-02,1.70E-02,7.73E-02,,36485.79351,LP,0,,,U,1,,3125.568,30575.3163,33700.8843,LP,0,,U,1,,4.09E-03,7.65E-05,4.76E-03,,,,,,,,
5892,watch @ac360 on now! @cnn,05/02/2016 01:03,971,4065,5036,0.005753563,0.009399868,0.008842993,0,1,0,25,U,U,3.51E-02,2.55E-02,2.73E-02,,17941.68588,U,1,,,U,1,,4557.852,11053.7663,15611.6183,U,1,,U,1,,6.89E-04,3.90E-04,3.20E-04,,,,,,,,
5893,john kasich despite being governor of ohio is losing to me in the ohio polls. pathetic!,20/11/2015 01:05,1438,3597,5035,0.008520724,0.008201193,0.00884096,0,0,0,87,U,U,7.92E-02,4.70E-02,7.90E-02,,39662.05994,LP,0,,,U,1,,8180.688,31239.049,39419.737,LP,0,,U,1,,4.95E-03,1.48E-03,5.01E-03,,,,,,,,
5894,thanks @andreatantaros for all of your kind words and thoughts. big progress is being made. keep up the great work!,21/12/2015 18:14,1198,3836,5034,0.007098628,0.008813337,0.008838928,0,1,0,115,U,U,6.52E-02,3.25E-02,5.91E-02,,32750.15194,LP,0,,,U,1,,5737.38,23469.4721,29206.8521,LP,0,,U,1,,3.18E-03,6.45E-04,2.53E-03,,,,,,,,
5895,will be on meet the press with @chucktodd tomorrow morning. enjoy!,10/01/2016 00:12,1107,3926,5033,0.006559417,0.009043852,0.008836895,0,1,0,66,U,U,3.78E-02,2.44E-02,2.81E-02,,19271.25075,U,1,,,U,1,,4372.4976,11366.1111,15738.6087,U,1,,U,1,,8.39E-04,3.18E-04,3.63E-04,,,,,,,,
5896,i will be interviewed by @seanhannity tonight at 10:00 on @foxnews . much much much to talk about!,17/11/2015 22:39,1534,3499,5033,0.009089562,0.007950188,0.008836895,0,1,0,98,U,U,3.45E-02,1.69E-02,3.50E-02,,17678.54249,U,1,,,U,1,,3108.7176,14060.085,17168.8026,U,1,,U,1,,6.59E-04,6.10E-05,7.32E-04,,,,,,,,
5897,third rate reporters amy chozick and maggie haberman of the failing @nytimes are totally in the hillary circle of bias. think about bill!,24/12/2015 22:31,1230,3801,5031,0.007288241,0.008723693,0.008832831,0,1,0,137,U,U,1.10E-01,4.02E-02,1.29E-01,,54813.76551,P,0,,,P,0,,7034.8608,50760.599,57795.4598,P,0,,P,0,,1.02E-02,1.08E-03,1.45E-02,,,,,,,,
5898,#cnndebate winning the @drudge_report poll- http://t.co/fokcasbvun,17/09/2015 03:47,1986,3044,5030,0.011767843,0.00678481,0.008830798,0,1,1,66,U,U,2.31E-02,1.21E-02,2.76E-02,,12071.10355,U,1,,,U,1,,2299.8984,11170.8956,13470.794,U,1,,U,1,,2.04E-04,1.10E-07,4.33E-04,,,,,,,,
5899,the great people of new hampshire who i love are not properly served by the dying union leader newspaper.,30/12/2015 00:37,1235,3793,5028,0.007317868,0.008703202,0.008826733,0,0,0,105,U,U,1.10E-01,9.04E-02,9.27E-02,,54954.31956,P,0,,,P,0,,15493.7616,36587.9537,52081.7153,P,0,,P,0,,1.02E-02,6.90E-03,7.06E-03,,,,,,,,
5900,find out where to #votetrump on caucus night in iowa on 2/1/16!#iacaucus #fitn #trump2016,25/01/2016 19:51,1550,3475,5025,0.009184369,0.007888718,0.008820636,1,0,1,89,U,U,1.02E-01,5.45E-02,8.73E-02,,51079.6966,P,0,,,P,0,,9444.468,34479.6263,43924.0943,P,0,,P,0,,8.68E-03,2.05E-03,6.31E-03,,,,,,,,
5901,i'm at trump int'l hotel in las vegas tallest/most beautiful building in town. speaking to another great crowd at treasure island (12 noon),08/10/2015 16:12,1996,2992,4988,0.011827097,0.006651623,0.008745437,0,0,0,139,U,U,1.17E-01,6.94E-02,1.16E-01,,58294.75207,P,0,,,P,0,,11955.1776,45684.996,57640.1736,P,0,,P,0,,1.17E-02,3.31E-03,1.20E-02,,,,,,,,
5902,when i intelligently turned down the club for growth crazy request for $1000000 they got nasty.what a waste of money that would have been,02/09/2015 02:15,1639,3339,4978,0.009711729,0.007540385,0.008725113,0,0,0,137,U,U,1.45E-01,1.04E-01,1.43E-01,,72200.41651,P,0,,,P,0,,17785.416,56226.633,74012.049,P,0,,P,0,,1.86E-02,8.89E-03,1.83E-02,,,,,,,,
5903,great new poll,18/11/2015 16:57,1567,3403,4970,0.009285101,0.007704306,0.008708854,1,0,0,14,U,U,6.66E-02,2.62E-02,4.70E-02,,33469.34174,LP,0,,,U,1,,4675.8048,18745.257,23421.0618,U,1,,U,1,,3.35E-03,2.86E-04,1.54E-03,,,,,,,,
5904,sheldon adelson is looking to give big dollars to rubio because he feels he can mold him into his perfect little puppet. i agree!,13/10/2015 10:46,1970,3000,4970,0.011673036,0.006672114,0.008708854,0,0,0,129,U,U,1.16E-01,5.41E-02,1.22E-01,,57702.2959,P,0,,,P,0,,9377.0664,48027.582,57404.6484,P,0,,P,0,,1.15E-02,1.80E-03,1.33E-02,,,,,,,,
5905,i will be on state of the union @cnn with @jaketapper at 9am. enjoy!,07/02/2016 13:19,950,4018,4968,0.005629129,0.009279489,0.008704789,0,1,0,68,U,U,5.07E-02,2.77E-02,5.12E-02,,25623.17324,LP,0,,,U,1,,4928.5608,20385.0672,25313.628,LP,0,,U,1,,1.76E-03,4.87E-04,1.76E-03,,,,,,,,
5906,heading to birmingham alabama and a massive crowd of incredible people! 12 noon - will be wild.,21/11/2015 14:36,1183,3778,4961,0.007009747,0.008664783,0.008690562,0,0,0,95,U,U,1.16E-01,6.60E-02,1.15E-01,,57728.55837,P,0,,,P,0,,11382.264,45294.565,56676.829,P,0,,P,0,,1.15E-02,3.48E-03,1.13E-02,,,,,,,,
5907,in massachusetts --- the place is packed! #makeamericagreatagain,16/10/2015 23:17,1379,3581,4960,0.008171126,0.008160213,0.00868853,0,0,1,64,U,U,8.28E-02,4.11E-02,8.39E-02,,41430.6743,LP,0,,,U,1,,7186.5144,33152.1609,40338.6753,LP,0,,U,1,,5.49E-03,1.08E-03,5.74E-03,,,,,,,,
5908,a great evening in springfield illinois. thank you for all of the support! #trump2016,10/11/2015 03:21,1556,3394,4950,0.009219921,0.007681255,0.008668206,1,0,1,85,U,U,6.07E-02,3.95E-02,5.76E-02,,30568.53793,LP,0,,,U,1,,6916.908,22883.8256,29800.7336,LP,0,,U,1,,2.71E-03,9.17E-04,2.49E-03,,,,,,,,
5909,.@cbsnews poll - wow! new hampshire trump 38% carson 12% bush 8% south carolina trump 40% carson 23% cruz 8% iowa trump 27% carson 27%,25/10/2015 16:11,1820,3127,4947,0.010784227,0.006997395,0.008662109,0,1,0,134,U,U,8.74E-02,5.25E-02,8.97E-02,,43687.10187,P,0,,,P,0,,9107.46,35416.6607,44524.1207,P,0,,P,0,,6.20E-03,1.74E-03,6.84E-03,,,,,,,,
5910,.@morning_joe is so off on iowa which i am leading big in new @cnn poll. i will win iowa. also i beat hillary easily!,11/12/2015 12:45,1314,3625,4939,0.007785975,0.008272909,0.008645849,0,1,0,117,U,U,4.96E-02,2.67E-02,4.51E-02,,25094.12971,LP,0,,,U,1,,4760.0568,18003.4381,22763.4949,U,1,,U,1,,1.68E-03,3.58E-04,1.36E-03,,,,,,,,
5911,#makeamericagreatagain i will be in cedar rapidsia this saturday. get your,17/12/2015 18:05,1506,3428,4934,0.008923651,0.007768338,0.008635687,1,0,1,74,U,U,9.77E-02,6.46E-02,9.35E-02,,48742.54604,P,0,,,P,0,,11146.3584,36900.2985,48046.6569,P,0,,P,0,,7.93E-03,3.10E-03,7.35E-03,,,,,,,,
5912,i will be on cnn's - state of the union tomorrow morning at 9ame.,12/12/2015 23:59,1367,3566,4933,0.008100021,0.008121794,0.008633655,1,0,0,65,U,U,6.23E-02,4.39E-02,5.88E-02,,31342.13877,LP,0,,,U,1,,7658.3256,23352.3428,31010.6684,LP,0,,U,1,,2.88E-03,1.28E-03,2.57E-03,,,,,,,,
5913,thank you hilton head south carolina! @scteamtrump #trump2016,30/12/2015 18:28,1227,3705,4932,0.007270465,0.00847781,0.008631623,1,1,1,61,U,U,6.49E-02,5.85E-03,9.98E-02,,32640.64068,LP,0,,,U,1,,1246.7484,39360.0138,40606.7622,LP,0,,U,1,,3.17E-03,2.02E-06,8.34E-03,,,,,,,,
5914,a great night in iowa!,20/09/2015 00:49,1913,3019,4932,0.011335289,0.006720778,0.008631623,1,0,0,22,U,U,2.12E-01,1.42E-01,2.12E-01,,104856.7672,VP,0,,,P,0,,24188.568,83166.372,107354.94,VP,0,,P,0,,4.14E-02,1.71E-02,4.21E-02,,,,,,,,
5915,kasich has already spent $6 million on ads in new hampshire and his numbers have gone down. people from nh are smart!,20/11/2015 01:06,1263,3667,4930,0.007483779,0.008380482,0.008627558,0,0,0,117,U,U,7.84E-02,2.89E-02,6.29E-02,,39245.71333,LP,0,,,U,1,,5130.7656,24953.1099,30083.8755,LP,0,,U,1,,4.87E-03,4.59E-04,2.97E-03,,,,,,,,
5916,i really enjoyed being at the iowa state fair. the crowds love and enthusiasm is something i will never forget.,17/08/2015 14:45,1174,3755,4929,0.006956419,0.008605874,0.008625525,0,0,0,111,U,U,1.71E-01,5.16E-02,1.88E-01,,84945.72643,P,0,,,P,0,,8955.8064,73796.028,82751.8344,P,0,,P,0,,2.64E-02,1.99E-03,3.22E-02,,,,,,,,
5917,.@monicacrowley you were great with @seanhannity on @foxnews tonight. thank you for your kind words. we will keep americans safe.,12/12/2015 04:07,1223,3700,4923,0.007246763,0.008465004,0.008613331,0,1,0,129,U,U,2.87E-02,1.42E-02,2.73E-02,,14786.91259,U,1,,,U,1,,2653.7568,11053.7663,13707.5231,U,1,,U,1,,4.03E-04,4.83E-05,3.55E-04,,,,,,,,
5918,see the attack very possibly could have been stopped. we need real leadership and vision.,19/10/2015 20:31,1781,3142,4923,0.010553136,0.007035814,0.008613331,1,0,0,89,U,U,6.27E-02,4.41E-02,5.91E-02,,31522.3303,LP,0,,,U,1,,7692.0264,23469.4721,31161.4985,LP,0,,U,1,,2.93E-03,1.13E-03,2.71E-03,,,,,,,,
5919,will be interviewed tonight by @seanhannity on @foxnews at 10 pm. enjoy!,17/09/2015 19:33,1711,3203,4914,0.010138358,0.007192052,0.008595039,0,1,0,72,U,U,5.74E-02,1.62E-02,5.74E-02,,28927.57551,LP,0,,,U,1,,2990.7648,22805.7394,25796.5042,LP,0,,U,1,,2.38E-03,3.67E-05,2.52E-03,,,,,,,,
5920,.@jessebwatters is terrific at hosting on @foxnews - he really gets it!,29/12/2015 04:39,1115,3796,4911,0.00660682,0.008710886,0.008588942,0,1,0,71,U,U,3.54E-02,1.12E-02,2.78E-02,,18090.73198,U,1,,,U,1,,2148.2448,11248.9818,13397.2266,U,1,,U,1,,7.19E-04,2.11E-05,3.64E-04,,,,,,,,
5921,after my meeting with the pastors it's off to georgia for a big rally - many thousands of great people will be there a beautiful movement!,29/11/2015 21:41,1382,3525,4907,0.008188902,0.008016781,0.008580812,0,0,0,138,U,U,8.76E-02,5.11E-02,9.60E-02,,43770.59262,P,0,,,P,0,,8871.5544,37876.376,46747.9304,P,0,,P,0,,6.24E-03,1.84E-03,7.74E-03,,,,,,,,
5922,via bloomberg: fox news couldn't kill trump's momentum made him stronger @foxnews @business http://t.co/rwpzteoc6j,07/08/2015 20:31,1476,3431,4907,0.008745889,0.007776022,0.008580812,0,1,0,114,U,U,8.45E-02,5.03E-02,8.52E-02,,42260.92237,LP,0,,,U,1,,8736.7512,33659.7212,42396.4724,LP,0,,U,1,,5.76E-03,1.73E-03,5.99E-03,,,,,,,,
5923,an updated poll tracker (with all polls thru the weekend) reveals i maintained a double digit lead at?,26/09/2015 02:09,1735,3166,4901,0.010280568,0.007097285,0.008568618,1,0,0,102,U,U,1.97E-01,1.46E-01,1.90E-01,,97447.41568,VP,0,,,P,0,,24862.584,74576.89,99439.474,VP,0,,P,0,,3.55E-02,1.84E-02,3.35E-02,,,,,,,,
5924,thank you so much. earnest must have been a great person.,09/01/2016 17:19,1102,3791,4893,0.00652979,0.00869808,0.008552359,1,0,0,57,U,U,2.36E-02,1.23E-02,2.82E-02,,12321.21011,U,1,,,U,1,,2333.5992,11405.1542,13738.7534,U,1,,U,1,,2.26E-04,3.33E-05,3.80E-04,,,,,,,,
5925,drudge poll on who won the 3rd #gopdebate. thank you!,29/10/2015 05:58,1706,3187,4893,0.010108731,0.007151072,0.008552359,1,0,1,53,U,U,2.85E-03,1.77E-03,2.56E-03,,2086.312829,U,1,,,U,1,,559.25208,1394.50336,1953.75544,U,1,,U,1,,3.25E-05,6.95E-05,2.11E-05,,,,,,,,
5926,thank you to everybody for your wonderful comments on my debate performance - it was a lot of fun! today i will be speaking in reno nevada.,29/10/2015 13:25,1164,3728,4892,0.006897165,0.00853672,0.008550326,0,0,0,139,U,U,9.49E-02,5.66E-02,1.04E-01,,47377.35235,P,0,,,P,0,,9798.3264,40999.824,50798.1504,P,0,,P,0,,7.46E-03,2.47E-03,9.11E-03,,,,,,,,
5927,....dopey @krauthammer should be fired. @foxnews,07/08/2015 20:35,1319,3565,4884,0.007815602,0.008119232,0.008534067,0,1,0,48,U,U,3.20E-02,2.65E-02,2.67E-02,,16429.48067,U,1,,,U,1,,4726.356,10819.5077,15545.8637,U,1,,U,1,,5.51E-04,3.49E-04,3.45E-04,,,,,,,,
5928,for all of those who want to #makeamericagreatagain boycott @macys. they are weak on border security stopping illegal immigration.,01/07/2015 17:00,2129,2743,4872,0.012615175,0.006013867,0.008509678,0,1,1,130,U,U,4.96E-02,1.83E-02,4.99E-02,,25067.11024,LP,0,,,U,1,,3344.6232,19877.5069,23222.1301,U,1,,U,1,,1.69E-03,3.23E-05,1.93E-03,,,,,,,,
5929,like her or not hillary did what she had to do in the debate last night?get through it. her opponents were very gentle and soft!,14/10/2015 14:55,1197,3671,4868,0.007092703,0.008390727,0.008501549,0,0,0,128,U,U,2.26E-01,1.76E-01,2.65E-01,,111986.2717,VP,0,,,P,0,,29917.704,103859.215,133776.919,VP,0,,P,0,,4.73E-02,2.85E-02,6.58E-02,,,,,,,,
5930,if @amazon ever had to pay fair taxes its stock would crash and it would crumble like a paper bag. the @washingtonpost scam is saving it!,07/12/2015 15:22,1729,3136,4865,0.010245015,0.007020447,0.008495451,0,1,0,137,U,U,3.48E-02,1.73E-02,3.68E-02,,17821.61685,U,1,,,U,1,,3176.1192,14762.8608,17938.98,U,1,,U,1,,6.92E-04,4.98E-05,8.87E-04,,,,,,,,
5931,"i had 15000 people in phoenix but @politico said ""the rooms capacity is just over 2000."" but said bernie sanders had 11000 in same room.",22/08/2015 20:13,1883,2977,4860,0.011157527,0.006613204,0.008485289,0,1,0,136,U,U,4.21E-02,2.23E-02,4.79E-02,,21415.42314,U,1,,,U,1,,4018.6392,19096.6449,23115.2841,U,1,,U,1,,1.13E-03,1.24E-04,1.70E-03,,,,,,,,
5932,loved being with my many friends in tennessee. the crowd and enthusiasm was fantastic. i won the straw poll big!,31/08/2015 10:27,1370,3475,4845,0.008117797,0.007888718,0.008454803,0,0,0,112,U,U,5.55E-02,3.25E-02,5.50E-02,,27991.57006,LP,0,,,U,1,,5737.38,21868.705,27606.085,LP,0,,U,1,,2.21E-03,5.94E-04,2.22E-03,,,,,,,,
5933,i will be interviewed on @foxandfriends at 8:40. a.m. enjoy!,09/02/2016 13:32,789,4054,4843,0.00467514,0.009371694,0.008450739,0,1,0,60,U,U,3.69E-02,2.33E-02,3.32E-02,,18857.61323,U,1,,,U,1,,4187.1432,13357.3092,17544.4524,U,1,,U,1,,8.09E-04,3.47E-04,5.68E-04,,,,,,,,
5934,we are going to have a wild time in alabama tonight! finally the silent majority is back! http://t.co/vj8vho1ro7,21/08/2015 14:32,1686,3157,4843,0.009990223,0.007074233,0.008450739,0,0,0,112,U,U,1.37E-01,8.28E-02,1.37E-01,,67974.03633,P,0,,,P,0,,14213.1312,53884.047,68097.1782,P,0,,P,0,,1.65E-02,5.30E-03,1.69E-02,,,,,,,,
5935,trump will make america great!!!! #changetheworldin5words,29/07/2015 21:15,1742,3101,4843,0.010322045,0.006930802,0.008450739,0,0,1,57,U,U,1.06E-01,7.65E-02,1.02E-01,,52773.70268,P,0,,,P,0,,13151.556,40218.962,53370.518,P,0,,P,0,,9.52E-03,4.38E-03,9.04E-03,,,,,,,,
5936,people that have read it tell me that @karlrove book is terrible (and boring). save your money! @foxnews should can him no credibility!,13/12/2015 16:31,1367,3474,4841,0.008100021,0.007886157,0.008446674,0,1,0,135,U,U,9.70E-02,5.29E-02,9.78E-02,,48434.93352,P,0,,,P,0,,9174.8616,38579.1518,47754.0134,P,0,,P,0,,7.84E-03,2.01E-03,8.08E-03,,,,,,,,
5937,prediction: rand paul has been driven out of the race by my statements about him-- he will announce soon. 1%!,29/09/2015 15:04,1798,3043,4841,0.010653868,0.006782248,0.008446674,0,0,0,109,U,U,1.52E-01,1.04E-01,1.49E-01,,75546.08758,P,0,,,P,0,,17785.416,58569.219,76354.635,P,0,,P,0,,2.06E-02,8.71E-03,2.02E-02,,,,,,,,
5938,i'm with you. i will work hard and never let you down. make america great again!,05/08/2016 17:57,1369,3455,4824,0.008111872,0.007837492,0.008412123,1,0,0,80,U,U,3.21E-02,2.04E-02,2.96E-02,,16494.75742,U,1,,,U,1,,3698.4816,11951.7576,15650.2392,U,1,,U,1,,5.61E-04,1.51E-04,4.74E-04,,,,,,,,
5939,wow the msm is really going after me. 12000 in sarasota a love fest hardly a mention. only one negativity - they only want negatives!,30/11/2015 14:08,1450,3373,4823,0.008591829,0.007627468,0.00841009,0,0,0,133,U,U,3.01E-01,1.79E-01,2.93E-01,,148730.9084,VP,0,,,P,0,,30423.216,114791.283,145214.499,VP,0,,P,0,,8.56E-02,2.90E-02,8.14E-02,,,,,,,,
5940,our vets are treated like 3rd class citizens. enough! join me @v4sa on @ussiowa at la waterfront to hear my plan for vets the military!,15/09/2015 14:39,1489,3334,4823,0.008822919,0.007527578,0.00841009,0,1,0,135,U,U,8.03E-02,4.92E-02,8.49E-02,,40203.76914,LP,0,,,U,1,,8551.3968,33542.5919,42093.9887,LP,0,,U,1,,5.17E-03,1.63E-03,5.99E-03,,,,,,,,
5941,.@mittromney and his campaign manager should not be critical of candidates after they blew an election that should never have been lost!,18/10/2015 15:14,1504,3317,4821,0.0089118,0.007484037,0.008406026,0,1,0,136,U,U,3.47E-02,2.31E-02,3.51E-02,,17762.57579,U,1,,,U,1,,4153.4424,14099.1281,18252.5705,U,1,,U,1,,6.91E-04,2.01E-04,7.63E-04,,,,,,,,
5942,.@bobvanderplaats begged me to do an event while asking organizers for $100000 for himself?a bad guy!,26/01/2016 18:03,1256,3564,4820,0.007442301,0.008116671,0.008403993,0,1,0,101,U,U,4.86E-02,2.74E-02,4.91E-02,,24573.60022,U,1,,,U,1,,4878.0096,19565.1621,24443.1717,U,1,,U,1,,1.62E-03,3.98E-04,1.68E-03,,,,,,,,
